Unnamed: 0_x,type,text,article_name,date,index_article,article_filepath,dir,Unnamed: 0_y,metadata_title,index_metadata,metadata_filepath,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
38260,p,"___________ v fér\ \\ f _ E I ___r >f T» __■¥_ ________ __?___•. *___ ammW ___!■_____ _ VoruM «««' *«"" Ho*»» I ■-»»■ Het aardige, 1 Punten voor dc mooie gekleurde platen vindt I U op de pakjes Douwe Egberts Koffie, Thee SH en Fama (40 punten per serie van 12 platen).",DDD_010891658_0087_articletext.xml,1950-11-16,114295,../data/1950/11-16/DDD_010891658/DDD_010891658_0087_articletext.xml,../data/1950/11-16/DDD_010891658,888.0,DDD:ddd:010891658:mpeg21.didl.xml.gz.xml,1051.0,../data/1950/11-16/DDD_010891658/DDD:ddd:010891658:mpeg21.didl.xml.gz.xml,Nieuwsblad van het Noorden,1950-11-16,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63.0,269.0,nl
38677,p,"ADVurrorn» Enige kennisgeving Ondertrouwd: 8. Lootcms en J. G. van Zandbergen Wirdum, Kleine Buurt Stiens, Paardewetstraat 4 Huwelijksvoltrekking 20 Nov. 1950 Wegens ziekte beslist geen drukte In plaats van kaarten W. J. v. d. Meulen, wedn. v. H. Koonstra en H. D. Stevens, weduwe van G. Meijer geven kennis van. hun voorgenomen huwelijk, waarvan de voltrekking zal plaats hebben op Donderdag 23 Nov., 's namidd. 2 uur, te Bergum. Zwette bij Veenwouden 266, November 1950 Geen receptie In plaats van kaarten Klaas Hibma en Trijntje Tolsma geven kennis van him voorgenomen huwelijk, waarvan de voltrekking zal plaats hebben op Zaterdag 25 Nov. a.s. te Sexbierum. Minnertsga, Hogebuurt 116 Firdgum 34 Geen drukte Getrouwd: Siebe Schoppen Hengelo (O.) v.h. Akkrum en Mien de Hullu Sluis Zeeuws Vlaanderen Adres: Industriestraat 234, Hengelo (O.) M. Otter en R. J. Otter—Sytema betuigen, mede namens wederzijdse ouders, hartelijk dank voor de vele blijken van belangstelling voor en bij hun huwelijk ondervonden. Emmeloord N.0.P., Nov. '50 Distelstraat 4a Voor de vele blijken van belangstelling voor en bij ons huwelijk ondervonden, betuigen wij, mede namens wederzijdse ouders, onze hartelijke dank. J. Mulder A. Mulder—v. d. Berg Zurich, Aldmar 9 Voor de zeer vele blijken van belangstelling voor en bij ons huwelijk ondervonden, zeggen wij, mede namens wederzijdse ouders, onze hartelijke dank. J. Feenstra G. Feenstra—de Vries Groningen, Poelestraat 37 Mede namens wederzijdse ouders zeggen wij hartelijk dank voor de zeer grote belangstelling voor en bij ons huwelijk ondervonden. J. Dijkstra IJ. Dijkstra—Zoodsma Westerhaar (Ov.), Nov. '50 N. H. Pastorie F. Spoelstra en A. Spoelstra—Jansma betuigen hierbij, mede namens wederzijdse ouders, hun hartelijke dank voor de zeer vele blijken van belangstelling voor en bij hun huwelijk ondervonden. Langweer, 15 Nov. 1950 Voor de zeer vele blijken van belangstelling, voor en bij ons huwelijk ondervonden, zeggen wij, mede namens wederzijdse ouders, hartelijk dank. P. van Rozendal IJ. van Rozendal—de Swart O.B.Dijk 664, St. Jac. Par., November 1950 J. v. Jelgerhuis—Herder en S. v. Jelgerhuis dogge tankber en bliid tynge fan de berte fan har dochter Site Amstelfean, 14 Nov. 1950 Soerleane 55. De heer en mevrouw van Dijk—van Nimwegen geven met blijdschap en dankbaarheid kennisvan de geboorte van hun dochter Margarctha Theodora Leeuwarden, 15 Nov. 1950 Fonteinstraat 5 Tijd. St. Bonifat. Hospitaal, Kamer 55 Lans dizze wei sizze wy üs tank foar de folie bliken fan bilangstelling, by de berte fan üs jonkje Rients ünderfoun. H. R. Hofstra Sj. Hofstra—v. d. Meer Grou, Nov. 1950 Leechlan 59",DDD_010612814_0207_articletext.xml,1950-11-16,114422,../data/1950/11-16/DDD_010612814/DDD_010612814_0207_articletext.xml,../data/1950/11-16/DDD_010612814,,,,,,,,,,,,
38691,p,"Kalm en tevreden la. tot onze diepe droefheid, van on* heengegaan onze innig geliefde vrouw, moeder, beh.- en grootmoeder Saapke Gorter geb. Visser, in de ouderdom van 67 j. na een zeer gelukkige echtvereniging van bijna 44 jaar. Grijpskerk, 14 Nov. 1950 E. Gorter Delfstrahuizen: S. Bosman—Gorter H. W. Bosman Grijpskerk: IJ. Gorter en kleinkinderen Geen bezoek. De begrafenis vindt plaats op Vrijdag 17 Nov. a.s., 's nam. 2 uur, uit Hotel Kuiper te Grijpskerk. Heden overleed, na een smartelijk lijden, zacht en kalm, in de verzekering des geloofs, mijn lieve vrouw Joukje Folkerts Wedzinga, in de ouderdom yan 75 j. Kampen, 13 Nov. 1950 Houtwyk 3. J. F. G. Naumann De teraardebestelling vindt plaats Vrijdag a.s. des namiddags 2 uur, van het sterfhuis af, op de Algemene Begraafplaats te Kampen. Heden ging van mij heen te Kampen, in volle vrede, mijn onvergetelijke zuster Joukje Folkerts Wedzinga, echtgenote van J. F. G. Naumann, in da ouderdom van 75 jaar. Haar leven was eenvoudig maar liefdevol. Gez. 184 (O.B.) Haar zuster Sjoukje Folkerts Wedzinga Bergum, West 219. 13 Nov. 1950. Heden ging van ons heen te Kampen, in volle vrede, onze lieve schoonzuster en tante Joukje Folkerts Wedzinga, echtgenote van J. F. G. Naumann, in de ouderdom van 75 jaar. Leeuwarden, 13 Nov. 1950 N. Naumann M. Naumann—v. d. Poel F. Naumann H. Naumann—Jansen Arnhem: F. Jansen Schoonhoven— Naumann L. Jansen Schoonhoven Leeuwarden: E. L. Kuperus—Naumann G. Kuperus Heden overleed, zacht en kalm, na een langdurig, geduldig gedragen lijden, onze beste broeder, zwager en oom Arjen A. Wassenaar, in de ouderdom van 74 jaar, echtgenoot van D. v. d. Schuit. Marssurn, 15 Nov. 1950 G. Wassenaar Leeuwarden: W. Wassenaar G. Wassenaar—Kramer M. Posthumus Marssurn: A. Wassenaar Hjoed forstoar üs beste mem, beppe en oerbeppe Pytsje Hoft, widdou fan J. A. de Vries, yn 'e alderdom fan 76 jier. Jellum, 15 Nov. 1950 A. J. de Vries S. de Vries—Dijkstra Bears: S. de Vries T. de Vries—Faber J. Kingma—de Vries P. Kingma Jellum: E. Heeg—de Vries Th. Heeg Alb. de Vries A. de Vries—Dykstra Jorwert: J. de Vries A. de Vries—de Ruiter Hurdegeryp: F. de Vries F. de Vries—Veninga Doanjum:. F. Brinksma—de Vries O. Brinksma Jellum: K. de Vries T. de Vries—Hernamdt S. de Vries Alde Miede: Fr. de Vries—de Vries H. Y. de Vries",DDD_010612814_0208_articletext.xml,1950-11-16,114428,../data/1950/11-16/DDD_010612814/DDD_010612814_0208_articletext.xml,../data/1950/11-16/DDD_010612814,,,,,,,,,,,,
39015,p,"I cent 1 L V ) C j i______\_______________\ ' * O^r* f t*' __p* jj^| nieuwe kinderboek f_ l^Êm\\\m\t.\m-W-r Ponten voor de mooie gekleurde platen vindt U op de pakjes Douwe Egberts Koffie, TLee en Fama (40 punten per serie van 12 platen).",DDD_010612814_0105_articletext.xml,1950-11-16,114550,../data/1950/11-16/DDD_010612814/DDD_010612814_0105_articletext.xml,../data/1950/11-16/DDD_010612814,,,,,,,,,,,,
39337,p,20.30 Nederl. nieuws en nieuws over Indonesië. 20.50 Kleine Por tretten: Henrotte Davids. 21.00 De Week in Nederland. 21.30 Intern. nieuws. 21.35 De Raad van Europa in Straatsburg böeen. 21.44 Beursnieuws. 21.45 Europese orkesten: 1'Orchestre de 1'Association des Concerts Lamoureux. 22.15 Programma van morgen. 22.16 Reportage: oa. Koninklijk bezoek aan Den Haag. 22.23 Avondgebed: Ha joor Aalmoezenier J.B. v. Croonenburg C.S.Sp. uit Den Haag. 22.26 Nieuws in het kort.,DDD_010865475_0103_articletext.xml,1950-11-16,114662,../data/1950/11-16/DDD_010865475/DDD_010865475_0103_articletext.xml,../data/1950/11-16/DDD_010865475,890.0,DDD:ddd:010865475:mpeg21.didl.xml.gz.xml,1054.0,../data/1950/11-16/DDD_010865475/DDD:ddd:010865475:mpeg21.didl.xml.gz.xml,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-11-16,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99.0,62.0,nl
39416,p,"Bovendien was een groot deel van dit materiaal ondeugdelijk. Kogels bleken niet te passen in de geweren, motoren hadden defecten en handgranaten ontploften in de handen van de rampzalige Egyptische soldaten. Het feit, dat dit minderwaardige oorlogstuig' door de verantwoordelijke militaire autoriteiten en experts is aanvaard, vormt wel het treurigste element in deze affaire: het bewijst immers, hoe diep de corruptie was ingevreten in het officierscorps van leger, vloot en luchtmacht. Het geheel is wel een zeer beschamende vertoning. Op het kritiekste moment van zijn moderne geschiedenis is Egypte bezwendeld door een groep van zijn eigen landgenoten. Het is verraden door corrupte officieren, die, in oorlogstijd, de veiligheid van het leger in gevaar gebracht hebben en in koelen bloede hun manschappen de dood hebben ingejaagd.",DDD_010476436_0049_articletext.xml,1950-11-16,114691,../data/1950/11-16/DDD_010476436/DDD_010476436_0049_articletext.xml,../data/1950/11-16/DDD_010476436,891.0,DDD:ddd:010476436:mpeg21.didl.xml.gz.xml,1055.0,../data/1950/11-16/DDD_010476436/DDD:ddd:010476436:mpeg21.didl.xml.gz.xml,Het nieuwsblad voor Sumatra,1950-11-16,Medan,Deli Courant en De Sumatra post,KB C 937,3.0,687.0,nl
39486,p,"De bepaling, dat bij interinsulair vervoer een waarborgsom van 500% moet worden gestort, komt met ingang van 20 November te vervallen. Hiervoor in de plaats komt de volgende regeling : De goederen, bestemd voor interinsulair transport, worden verdeeld in drie groepen: a. wereldmarktgoederen (tin & jtipierts, rubber, peper, koffie, ondernemingsthee, palmolie kapok, levend vee). Bij vervoer van deze goederen zal de afzender een waarborgsom moeten betalen van 150% van de marktwaarde. b. goederen (djatihout, copra, tabak en suiker), welke men kan vervoeren op een verklaring van een vertegenwoordiger van het ministerie van Handel en Industrie, speciaal van de Dienst der Coöperatie het kantoor van de Handel of van de Dienst voor Organisatie van de Volkseconomie. c. goederen, die noch onder a, noch onder b vallen en de meeste goederen omvattend, die zonder borgstelling en zonder verklaring mogen worden vervoerd. De vroegere hoge waarborgsom, die de verlader moest storten, bracht vele firma's in financiële moeilijkheden en trof juist de economisch zwakkere groepen. De nieuwe maatregelen zullen het inter-insulair vervoer vergemakkelijken en speciaal de prauwvaart zal een grote stimulans ondervinden, evenals handelsorganisaties, die met klein kapitaal werken. Het resultaat van deze maatregelen zal — aldus de verklaring van de minister — dus oenstimulans zijn voor de volksactiviteit op economische gebied, hetgeen het kernpunt is van het regeringsbeleid. In hetzelfde kader moet men de nieuwe regering zien voor het interinsulair vervoer, waarbij de vervoersvergunningen worden afgegeven door het Bureau Uitvoerzaken in de plaats van bestemming en niet meer zoals voorheen, door het BUZ in de plaats van verlading. Om de hoeveelheid goederen vast te stellen die. iedere plaats zal aangevoerd krijgen, worden voor de verschil-",DDD_010476436_0032_articletext.xml,1950-11-16,114722,../data/1950/11-16/DDD_010476436/DDD_010476436_0032_articletext.xml,../data/1950/11-16/DDD_010476436,891.0,DDD:ddd:010476436:mpeg21.didl.xml.gz.xml,1055.0,../data/1950/11-16/DDD_010476436/DDD:ddd:010476436:mpeg21.didl.xml.gz.xml,Het nieuwsblad voor Sumatra,1950-11-16,Medan,Deli Courant en De Sumatra post,KB C 937,3.0,687.0,nl
39996,p,"FAIRVIEW, S D — Dezen week waren naar Gilbert Van De Stroet te Worthington. Minn. die in de Sanatorium is. Mrs. Gilbert Van De Stroet en kinderen, Mr en Mrs John Van De Stroet en W J Vande Stroet. Gerrit Van De Hul is nu werk zaam in de Roberts ijzeren winkel. Mr en Mrs John Van Roekei en J Fluit van Alvord bezochten Mr en Mrs Tom Zeilstra en gezin Het corn plukken is bijna klaar in dezen omgeving.",DDD_011185195_0048_articletext.xml,1950-11-16,114944,../data/1950/11-16/DDD_011185195/DDD_011185195_0048_articletext.xml,../data/1950/11-16/DDD_011185195,894.0,DDD:ddd:011185195:mpeg21.didl.xml.gz.xml,1058.0,../data/1950/11-16/DDD_011185195/DDD:ddd:011185195:mpeg21.didl.xml.gz.xml,De Volksvriend,1950-11-16,"Orange City, Iowa",Henry Hospers,Roosevelt Study Center,77.0,6.0,nl
40121,p,"John Buurman keerde Dinsdag terug van het hospitaal. Mr en Mrs Fritz brachten I vorige week verscheidene dagen 'in Minneapolis door. Hij was daar voor zaken voor de Van de Steeg zaak. Mr en Mrs Edwin Aalberts en Mrs W. F. Rieckhoff waren gasten op een thee van de Sioux City Bibliotheek boekenweek en zagen een prachtige boekententoonstelling. Mr en Mrs A. Blemaster zijn verhuisd naar een van de Van Ommeren apartementen. Het gezin van Al Van Oort bracht het weekend door in Sioux Falls bij het gezin van Marion Luymes. Ds en Mrs A. Bliek van Edgerton bezochten Arie Noteboom Zaterdag in het hospitaal en Mrs Frank Vandetf Stoep van Edgerton waren hier Woensdag om hem te bezoeken Gasten bij Oscar De Wies gedurende het weekend waren Mr en Mrs Lawrence Bouma en gezin van Ontario, Calif. HU is een neef van Mrs De Vries. De Dorcas Society van de Eerste Ger. kerk dienden het diner op voor de Cattle Feeders Dinsdagavond in de Town Hall De Orange City Ramblers hielden hun eerste diner van het seizoen Dinsdagavond in de kerkeraadskamer van de Am. Ref. church. Mrs J. Earle Martin en zoon, William, van Sioux City zijn een week lang gasten van haar ouders, Mr. en Mrs Wm. Cambier, terwijl Mr Martin voor zaken naar New York City is. Mrs Herm Oostheert en zoon Harold van Rockford, Mich. brachten een week door bij haar broer, Peter F. Faber. Harold moet spoedig naar het leger. De beide gezinnen bezochten Woensdag WayneFaber te Doon. Mrs R. Faber is in een Omaha hospitaal met last aan de galblaas. De familie John Van Bemmel was Zaterdag supper gasten bij Peter Hoekstra te Doon. Het gezin van Marion Wiersma was Zaterdag op bezoek bij Bert Voetberg te Rock Valley. ï",DDD_011185195_0086_articletext.xml,1950-11-16,114986,../data/1950/11-16/DDD_011185195/DDD_011185195_0086_articletext.xml,../data/1950/11-16/DDD_011185195,894.0,DDD:ddd:011185195:mpeg21.didl.xml.gz.xml,1058.0,../data/1950/11-16/DDD_011185195/DDD:ddd:011185195:mpeg21.didl.xml.gz.xml,De Volksvriend,1950-11-16,"Orange City, Iowa",Henry Hospers,Roosevelt Study Center,77.0,6.0,nl
40272,p,"110-DAAGSE Vanaf Zaterdagmorgen 9 uur tot en met Maandag 27 November EXTRA IKT« VERLAAGDE PRIJZEN voor HEREN-, en KINDEROVERJASSEN JpTa HERENULSTERS o*, vanaf f 59.00 J§f JONGENSÜLSTERS J. f 33.25 S le MIDDELLANDSTR. 98-100 - ROTTERDAM WOLPHAERTSBOCHT 218-224 fl, -",DDD_010950594_0069_articletext.xml,1950-11-16,115044,../data/1950/11-16/DDD_010950594/DDD_010950594_0069_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40315,p,"'■ ""■ . . ..-■ - -""' ?■_""•• ..f ~ .-; - ■ ■'"" ■l' -> ""■' --' •- - ""'• - ' « ' -.- ■ .... ..' . ■-.""..-, a "" _ |f:-^J"" ......... _..„rn ,1 cent v -■ cv ! Tl mV*n ) C $3 11 •"" T ,' - -' N>„ 'i\V !v %i .*»*•**? * 1 i ' / '■ Wm' »|r >•■""•• - ■•■■B '> %#»>S-: ' I ;:^: jr i i-I v 1 1 ""virfidl door Ha» HoeKstr» | ;■■:•■■■; Het aardige. ■ £2mK :; nieuwe kinderboek • P f' ""'li IEJ T «»**.'''' f •■ • ;>-' ' •»-» B^ : !*KïAffl *' liouwe Egberts W ?..' - ':.j..,*',*J',v,.w ■■■:■-.»-,;,.;, ~' 'i.„;..*.. .-,. v.-. •.-.;■»„•«.■«.,.-..,;-."". ,-.,.',.,..•. ,*nT...'.- .:...'- •■■■ v....--v.-i*i:-««* •■• «:^.'--,«*.""^*i:«i<.vÈh':*..*'./*WMi»sött-, ■-:-,-, :■ | Punten voor de mooie gekleurde platen vindt U op de pakjes Douwe Egberts Koffie, Thee en Fama (40 punten per serie van 12 platen). . ■ 5;;.- -: .- '- ■ '■'*T""V *■•'>;-• ■■..v-—:—p'"" *W""f*i:- '™' ■^.^■.;-.y.--. .• i--. •■?*■:&•*■*>» ■■-,■.• •>• ..-■'—-■■■. iA->.v^w-^!""^*:'7-T«.':'»>r«*>^-w*j^vvv^; '..■ ,?'■; -.■!...' .""'s",DDD_010950594_0066_articletext.xml,1950-11-16,115057,../data/1950/11-16/DDD_010950594/DDD_010950594_0066_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40336,p,"Naar de heer Marinus Egberts ons mededeelt, heeft hij ontslag genomen als directeur van de Christelijke Gemengde Zangvereniging „Sursum Corda"", omdat hij „wegens organisatorische fouten in de vereniging"" geen vruchtbare samenwerking mogelijk acht. •(}",DDD_010950594_0127_articletext.xml,1950-11-16,115065,../data/1950/11-16/DDD_010950594/DDD_010950594_0127_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40338,p,"INPAKSTERS gevraagd. Leeftijd van 15 jaar af. Aanmelden na 10 uur v.m. Firma W. VAN OORDT & Co., Hertekade 3.. GEVRAAGD: nette jongeman voor ' expeditiewerkzaamheden. Aanmelden tussen 10—12 uur W. van Oordt & Co., Hertekade 3, Rotterdam. BALLROOM- I ASSISTENTE te Rotterdam gevraagd. Sollicitaties volledig met foto. Engels kunnende ,-,.; spreken. ..'■' ::A-'A:-'Ay\y Brieven onder no. 1453 V aan Adv.-Bur. Linse & v. d. Waal. Héemraadssingel 123, Rotterdam... -; .., «. -■ Gevraagd een ■ '■ halfwas-slager voor . uitsluitend ■"" wlnkelwerk. Aanm. A. HAAVER, le Middellandstraat 77. : .... . GEVRAAGD:-,';f'j -, één electrisch lasser één brander en ' één ijzerwerkerafschrijver Alleen eerste klas krachten kunnen zich na 19 uur melden bij Scheeps- en Jachtwerf „DE VISSER"", - Havenstraat 117, Rotterdam. .jJÉBEMÉHHI Voor direct gevraagd fel thuiswerkers-I kleermakers! welke In staat zijn maat-Rol forcé colberts te maken.BH CONFECTIEFABRIEK -, ||| KRAAN I Aelbrechtskade 17, R'dam.HO Aanm.: uitsluitend Maan-■Ba dag en Vrijdag van S-M ie.45 uur. ""';•:'«':/: w rïß«WAV<.*i-^'''>*""'f""'*'"".. **''""'. « '"" '■' ' ■' - V",DDD_010950594_0068_articletext.xml,1950-11-16,115066,../data/1950/11-16/DDD_010950594/DDD_010950594_0068_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40372,p,"Bosch; i Excelsior, Nauwelaerts; Rece, v Wingen; Result, Kuljpers; Hencor, Dlrksen; Bona Spes, Rink; Inconstant, Heuvelman; Spree, Mertens; Wlljogra, v Kessel; SHV 65, Schadelee; Fortuna, Baars; Wolter Adri, Bos; Nijmegen, van Wijek; Germa, Jansen; Maria, Jansen;",DDD_010950594_0128_articletext.xml,1950-11-16,115078,../data/1950/11-16/DDD_010950594/DDD_010950594_0128_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40374,p,"15 Nov. Rotterdam: Rhenania 25, Snijder; Gerardus Ma]ella, Hlemstra; Brigitte, Buhren; Rijn Schelde 14, Verhaegen; Johanna. Klomp; Mannhelm 227, Bansbach; Linus 2, v Glessen; SHV 2, v Wessum; Meloja, de Wilde; Oudremont, Bertsch; Hunte, Duringck; Schavlgnol, de Bruijn; Bertelot, Schauwlnger; Roekwljk, Verloop; Maria Cornelia, Gerritsen;-",DDD_010950594_0128_articletext.xml,1950-11-16,115078,../data/1950/11-16/DDD_010950594/DDD_010950594_0128_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
40379,p,". België: Antwerpia 2, Winssen; Wandelaar, Wannijn; Bernard, Bogaerts; Rlchebourgh, August; Etjeasljl, v d Plas; PUlon, Vermeiren; Jaclin, Vermeiren; Luml Coeli, Albreoht; Scyssel, Vergeer: Express 26, Slagmeulen; Rival, Jansen. België: Casablanca, Muller; Thelebrug, Grinvis; Express 40, Huverman; Rosé de l'l 11, Vix; Joseph, Peters; ClasrJ, PrJenne; Luctor et Emergo, StruJJf; Suzanna, Seeldraijers;-Transport 39, kow. . --- ••■■ -.'is ' Duitsland: Vitesse, Roelsma; Eva 8, Schülze; Lutina, Naninga; H Stlnnes; 100,. Lohstein; R Karcher 102, Klapdar; Nooit Volmaakt, Selne; Schwelgern, Mleno; Schrekhorn, Roger;. Isala 3, Bokslag; Eduard Jan, de Boer; De Hoop, Maasbach; Eugene, Verplanken; Machiensteen 14, v d Broek; WUhelmina, Willeman; Rival, Rook; Arbeco, Knaape; Rhoneland, Hubers; Op Hoop van Zegen, Kiviet; Johanna, Rutjes; Emjo, v Eek; Jumaqu, v Hemelrijk; Onderneming, Gerritsen; Hendie, Brouwer; JDe Ernst, Scholten; Hasselt, Wiechers; Chaler, Peters; St Antonlus, Bossers; . Venus, Kosham; Sieklajama 3, Berends; Evelja, Super; Anna, Linzen; Fiat Vol 5, Langenberg; Provencal, Damen; Regulus, Prietsch; Lloyd 21, Fauvenbruck; Scharpe Jansen; Thuringia, Blokland; Gelderland 3, Bom; Ribovllle, Grassier; Dranaco 10, Ploegaert; Tlberia, Peters; Centrust 2, v d Hoeven, Saga, Boender; Taxandrla, Baan; Mr Harm Smeenge, De Bruijn; Stroomvaart 9, Reuven; Hendrlka Am., Neijenhuizen; Marie, Boerboom? Leopoldina, Theunissen; Petrus Maria, Nefkens; Transport 80, Versloot; Maria, Meij; Arjocodl, v Thiel; Industrie, Reus; Wilhelm, Smitz; Rhenania 41, Kuhle; Obl, Lesage; Gerda Louisa, Swartjes; Sleipnlr, Venema; SHV 73, Hofman; Inga, Meijer; Jama, Pol; Ida, Havers; Maaike, Brulnsma; Leo, de Reijer; Munificentla, van Kessel; Nellij, Smit; Vindictieve, HeiJmen; Falke 1, Schwam; Baden 41, Lersch; Willy Paul, Bambecht; Ravael, Noorlandt; Confianza, Pols.",DDD_010950594_0128_articletext.xml,1950-11-16,115078,../data/1950/11-16/DDD_010950594/DDD_010950594_0128_articletext.xml,../data/1950/11-16/DDD_010950594,895.0,DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,1059.0,../data/1950/11-16/DDD_010950594/DDD:ddd:010950594:mpeg21.didl.xml.gz.xml,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6.0,1679.0,nl
